genres,href,id,images,name,popularity,type,uri,external_urls.spotify,followers.href,followers.total
[],https://api.spotify.com/v1/artists/3QN1rAppoKbXhExveckTuO,3QN1rAppoKbXhExveckTuO,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb3b4370e04687a874dfcb2367', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051743b4370e04687a874dfcb2367', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1783b4370e04687a874dfcb2367', 'width': 160}]",Little Hurt,38,artist,spotify:artist:3QN1rAppoKbXhExveckTuO,https://open.spotify.com/artist/3QN1rAppoKbXhExveckTuO,,25054
"['alt z', 'pov: indie']",https://api.spotify.com/v1/artists/7sOR7gk6XUlGnxj3p9F54k,7sOR7gk6XUlGnxj3p9F54k,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebef6fc1d1e5d9e55fae0c9bad', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ef6fc1d1e5d9e55fae0c9bad', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ef6fc1d1e5d9e55fae0c9bad', 'width': 160}]",half•alive,56,artist,spotify:artist:7sOR7gk6XUlGnxj3p9F54k,https://open.spotify.com/artist/7sOR7gk6XUlGnxj3p9F54k,,682387
['socal pop punk'],https://api.spotify.com/v1/artists/40mwE0EKsKcxbGdUSxkwUg,40mwE0EKsKcxbGdUSxkwUg,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebe779c3b573f0bb8c9e6aebd2', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174e779c3b573f0bb8c9e6aebd2', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178e779c3b573f0bb8c9e6aebd2', 'width': 160}]",Happy.,19,artist,spotify:artist:40mwE0EKsKcxbGdUSxkwUg,https://open.spotify.com/artist/40mwE0EKsKcxbGdUSxkwUg,,7736
"['alternative emo', 'bubblegrunge', 'emo']",https://api.spotify.com/v1/artists/5LMPXUMhWXshBPjrqvZOfv,5LMPXUMhWXshBPjrqvZOfv,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebd869ede96cd1137774072412', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174d869ede96cd1137774072412', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178d869ede96cd1137774072412', 'width': 160}]",Remo Drive,40,artist,spotify:artist:5LMPXUMhWXshBPjrqvZOfv,https://open.spotify.com/artist/5LMPXUMhWXshBPjrqvZOfv,,127315
"['pixel', 'pov: indie']",https://api.spotify.com/v1/artists/33tFkBLsl6f8TjKkV0uF0C,33tFkBLsl6f8TjKkV0uF0C,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb22689a583f664fe0306f2644', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517422689a583f664fe0306f2644', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17822689a583f664fe0306f2644', 'width': 160}]",Lovejoy,66,artist,spotify:artist:33tFkBLsl6f8TjKkV0uF0C,https://open.spotify.com/artist/33tFkBLsl6f8TjKkV0uF0C,,1456655
[],https://api.spotify.com/v1/artists/4LlDtNr8qFwhrT8eL2wzH4,4LlDtNr8qFwhrT8eL2wzH4,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb65333161d739106196bfdb05', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517465333161d739106196bfdb05', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17865333161d739106196bfdb05', 'width': 160}]",The Hoosiers,46,artist,spotify:artist:4LlDtNr8qFwhrT8eL2wzH4,https://open.spotify.com/artist/4LlDtNr8qFwhrT8eL2wzH4,,203870
[],https://api.spotify.com/v1/artists/7CurpURS7CpVCjohhpUvGS,7CurpURS7CpVCjohhpUvGS,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0fad6d20e29568e3cf0a3132', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740fad6d20e29568e3cf0a3132', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780fad6d20e29568e3cf0a3132', 'width': 160}]",Miles McKenna,15,artist,spotify:artist:7CurpURS7CpVCjohhpUvGS,https://open.spotify.com/artist/7CurpURS7CpVCjohhpUvGS,,13173
"['gauze pop', 'indietronica', 'modern rock', 'pov: indie', 'shiver pop']",https://api.spotify.com/v1/artists/4yvcSjfu4PC0CYQyLy4wSq,4yvcSjfu4PC0CYQyLy4wSq,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb66b27eccb69756f8eceabc23', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517466b27eccb69756f8eceabc23', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17866b27eccb69756f8eceabc23', 'width': 160}]",Glass Animals,73,artist,spotify:artist:4yvcSjfu4PC0CYQyLy4wSq,https://open.spotify.com/artist/4yvcSjfu4PC0CYQyLy4wSq,,3963219
[],https://api.spotify.com/v1/artists/0MW6kFfsIdCMs4IF9WDAzb,0MW6kFfsIdCMs4IF9WDAzb,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb6901e915bd23dfaea59f60b1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051746901e915bd23dfaea59f60b1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1786901e915bd23dfaea59f60b1', 'width': 160}]",Coyote Kid,36,artist,spotify:artist:0MW6kFfsIdCMs4IF9WDAzb,https://open.spotify.com/artist/0MW6kFfsIdCMs4IF9WDAzb,,6732
"['dark cabaret', 'louisville indie', 'steampunk']",https://api.spotify.com/v1/artists/16lGevDffmuRakKVvdJ983,16lGevDffmuRakKVvdJ983,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eba99e6039483b51e0d719e2fc', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174a99e6039483b51e0d719e2fc', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178a99e6039483b51e0d719e2fc', 'width': 160}]",Dirt Poor Robins,40,artist,spotify:artist:16lGevDffmuRakKVvdJ983,https://open.spotify.com/artist/16lGevDffmuRakKVvdJ983,,33388
"['modern alternative rock', 'vegas indie']",https://api.spotify.com/v1/artists/0hAd6zwEgt9ILuMDY1prcI,0hAd6zwEgt9ILuMDY1prcI,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb693e73ccadae18c61014778f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174693e73ccadae18c61014778f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178693e73ccadae18c61014778f', 'width': 160}]",Palaye Royale,59,artist,spotify:artist:0hAd6zwEgt9ILuMDY1prcI,https://open.spotify.com/artist/0hAd6zwEgt9ILuMDY1prcI,,652867
"['folk-pop', 'hopebeat', 'shiver pop']",https://api.spotify.com/v1/artists/2Oboq4Pq88TcC9eUn2HSW9,2Oboq4Pq88TcC9eUn2HSW9,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb1c0107414c7420d442c7e15f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051741c0107414c7420d442c7e15f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1781c0107414c7420d442c7e15f', 'width': 160}]",Air Traffic Controller,43,artist,spotify:artist:2Oboq4Pq88TcC9eUn2HSW9,https://open.spotify.com/artist/2Oboq4Pq88TcC9eUn2HSW9,,39819
['pixie'],https://api.spotify.com/v1/artists/4caM8ZuwqkO5Zt0ZNHYTod,4caM8ZuwqkO5Zt0ZNHYTod,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb206b2860b4beb1ced20b1e88', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174206b2860b4beb1ced20b1e88', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178206b2860b4beb1ced20b1e88', 'width': 160}]",Sounds Like Harmony,28,artist,spotify:artist:4caM8ZuwqkO5Zt0ZNHYTod,https://open.spotify.com/artist/4caM8ZuwqkO5Zt0ZNHYTod,,33542
['bossbeat'],https://api.spotify.com/v1/artists/3lpVtJYZ57FvUVDzECu4UY,3lpVtJYZ57FvUVDzECu4UY,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebdd3ddbcbd59780642eb9d0f9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174dd3ddbcbd59780642eb9d0f9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178dd3ddbcbd59780642eb9d0f9', 'width': 160}]",Silverberg,42,artist,spotify:artist:3lpVtJYZ57FvUVDzECu4UY,https://open.spotify.com/artist/3lpVtJYZ57FvUVDzECu4UY,,5247
[],https://api.spotify.com/v1/artists/4Y8EueCLTxqPuDiRuuUWML,4Y8EueCLTxqPuDiRuuUWML,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb343514185dfacbc18a0481db', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174343514185dfacbc18a0481db', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178343514185dfacbc18a0481db', 'width': 160}]",Jesse Abbey,24,artist,spotify:artist:4Y8EueCLTxqPuDiRuuUWML,https://open.spotify.com/artist/4Y8EueCLTxqPuDiRuuUWML,,1285
"['glasgow indie', 'scottish indie rock']",https://api.spotify.com/v1/artists/7cpCnhhBIU1gA7EhTFApN1,7cpCnhhBIU1gA7EhTFApN1,"[{'height': 1000, 'url': 'https://i.scdn.co/image/86607b2a040158449e7b9677e794ead727e79306', 'width': 1000}, {'height': 640, 'url': 'https://i.scdn.co/image/cfca55d71697caf3d4b0301679c36d55cb34d58b', 'width': 640}, {'height': 200, 'url': 'https://i.scdn.co/image/0468b0cf1ad8d4da84bbe71963273ec0bda14312', 'width': 200}, {'height': 64, 'url': 'https://i.scdn.co/image/081d4b2e19c05a4abc16d93a6e759c8d284811fa', 'width': 64}]",Gerry Cinnamon,58,artist,spotify:artist:7cpCnhhBIU1gA7EhTFApN1,https://open.spotify.com/artist/7cpCnhhBIU1gA7EhTFApN1,,539848
[],https://api.spotify.com/v1/artists/4e2RfkWcAxTR4UMKDJhTsb,4e2RfkWcAxTR4UMKDJhTsb,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb2ffd40693e5533af0f9b53a9', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051742ffd40693e5533af0f9b53a9', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1782ffd40693e5533af0f9b53a9', 'width': 160}]",Nicholas Podany,18,artist,spotify:artist:4e2RfkWcAxTR4UMKDJhTsb,https://open.spotify.com/artist/4e2RfkWcAxTR4UMKDJhTsb,,3334
"['indie rockism', 'modern alternative rock']",https://api.spotify.com/v1/artists/3PgEvPJKRuil74QPX8wtXY,3PgEvPJKRuil74QPX8wtXY,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb436ecd793dfccfea69af61be', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174436ecd793dfccfea69af61be', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178436ecd793dfccfea69af61be', 'width': 160}]",Friday Pilots Club,53,artist,spotify:artist:3PgEvPJKRuil74QPX8wtXY,https://open.spotify.com/artist/3PgEvPJKRuil74QPX8wtXY,,71841
"['brooklyn indie', 'chamber pop']",https://api.spotify.com/v1/artists/7fSnislKgW9Mz0YIqWQmGt,7fSnislKgW9Mz0YIqWQmGt,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebec79dadb1dc3f3ec4a7ca6e8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174ec79dadb1dc3f3ec4a7ca6e8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178ec79dadb1dc3f3ec4a7ca6e8', 'width': 160}]",San Fermin,37,artist,spotify:artist:7fSnislKgW9Mz0YIqWQmGt,https://open.spotify.com/artist/7fSnislKgW9Mz0YIqWQmGt,,56508
['modern alternative rock'],https://api.spotify.com/v1/artists/4KY9rCrokaoFzvMfX98u1q,4KY9rCrokaoFzvMfX98u1q,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb8c88b4036003ccadc83029cf', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051748c88b4036003ccadc83029cf', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1788c88b4036003ccadc83029cf', 'width': 160}]",IRONTOM,42,artist,spotify:artist:4KY9rCrokaoFzvMfX98u1q,https://open.spotify.com/artist/4KY9rCrokaoFzvMfX98u1q,,31788
[],https://api.spotify.com/v1/artists/6LKtfo9n7JutxBqUrYpk6S,6LKtfo9n7JutxBqUrYpk6S,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb4bbfe0a5aad2002112064ba8', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051744bbfe0a5aad2002112064ba8', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1784bbfe0a5aad2002112064ba8', 'width': 160}]",Josh Zaleha,18,artist,spotify:artist:6LKtfo9n7JutxBqUrYpk6S,https://open.spotify.com/artist/6LKtfo9n7JutxBqUrYpk6S,,2178
[],https://api.spotify.com/v1/artists/6kBauGJSM7wIsBJC3GdZ1P,6kBauGJSM7wIsBJC3GdZ1P,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebe94df03044de12018079cc60', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174e94df03044de12018079cc60', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178e94df03044de12018079cc60', 'width': 160}]",Magic Sugar Coffee,18,artist,spotify:artist:6kBauGJSM7wIsBJC3GdZ1P,https://open.spotify.com/artist/6kBauGJSM7wIsBJC3GdZ1P,,1013
['charlotte nc indie'],https://api.spotify.com/v1/artists/0uq1diA4QRBsYUiIiVFUlo,0uq1diA4QRBsYUiIiVFUlo,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab67616d0000b273167b2f6e68492ba53131723a', 'width': 640}, {'height': 300, 'url': 'https://i.scdn.co/image/ab67616d00001e02167b2f6e68492ba53131723a', 'width': 300}, {'height': 64, 'url': 'https://i.scdn.co/image/ab67616d00004851167b2f6e68492ba53131723a', 'width': 64}]",To Better Waters,0,artist,spotify:artist:0uq1diA4QRBsYUiIiVFUlo,https://open.spotify.com/artist/0uq1diA4QRBsYUiIiVFUlo,,60
"['rebel blues', 'scottish rock']",https://api.spotify.com/v1/artists/1Tdg7NIdyWx9icE2GNZzxk,1Tdg7NIdyWx9icE2GNZzxk,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb107d49779c91999f85357bac', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174107d49779c91999f85357bac', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178107d49779c91999f85357bac', 'width': 160}]",SAINT PHNX,42,artist,spotify:artist:1Tdg7NIdyWx9icE2GNZzxk,https://open.spotify.com/artist/1Tdg7NIdyWx9icE2GNZzxk,,92455
"['alternative metal', 'nu metal', 'post-grunge']",https://api.spotify.com/v1/artists/3dXaa6jwM7B52GZpaJEIr5,3dXaa6jwM7B52GZpaJEIr5,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebdd62ca40d0a72d3719b6a81f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174dd62ca40d0a72d3719b6a81f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178dd62ca40d0a72d3719b6a81f', 'width': 160}]",Puddle Of Mudd,61,artist,spotify:artist:3dXaa6jwM7B52GZpaJEIr5,https://open.spotify.com/artist/3dXaa6jwM7B52GZpaJEIr5,,1993855
[],https://api.spotify.com/v1/artists/18CPEToK1OfjJ5B5vDBDKa,18CPEToK1OfjJ5B5vDBDKa,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5ebfb7fbb2b237ef79b57b5fd8b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174fb7fbb2b237ef79b57b5fd8b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178fb7fbb2b237ef79b57b5fd8b', 'width': 160}]",Weston Estate,51,artist,spotify:artist:18CPEToK1OfjJ5B5vDBDKa,https://open.spotify.com/artist/18CPEToK1OfjJ5B5vDBDKa,,124336
['austin rock'],https://api.spotify.com/v1/artists/6xwv9O4HYAqPMp1bbSqufi,6xwv9O4HYAqPMp1bbSqufi,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7f5d7e1255614a3cba6bf550', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747f5d7e1255614a3cba6bf550', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787f5d7e1255614a3cba6bf550', 'width': 160}]",Mom Rock,29,artist,spotify:artist:6xwv9O4HYAqPMp1bbSqufi,https://open.spotify.com/artist/6xwv9O4HYAqPMp1bbSqufi,,7754
[],https://api.spotify.com/v1/artists/4wGKHMISYQOx8QaxCS1U1M,4wGKHMISYQOx8QaxCS1U1M,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb163c0b7a2c0ce835eb248f17', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174163c0b7a2c0ce835eb248f17', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178163c0b7a2c0ce835eb248f17', 'width': 160}]",Public Theatre,33,artist,spotify:artist:4wGKHMISYQOx8QaxCS1U1M,https://open.spotify.com/artist/4wGKHMISYQOx8QaxCS1U1M,,9441
[],https://api.spotify.com/v1/artists/3XfOlbu8GzAWZgunWPap5s,3XfOlbu8GzAWZgunWPap5s,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb5d23bb89bbe56e1fcfff9cd5', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051745d23bb89bbe56e1fcfff9cd5', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1785d23bb89bbe56e1fcfff9cd5', 'width': 160}]",Les Gold,25,artist,spotify:artist:3XfOlbu8GzAWZgunWPap5s,https://open.spotify.com/artist/3XfOlbu8GzAWZgunWPap5s,,2778
"['alternative roots rock', 'modern blues rock']",https://api.spotify.com/v1/artists/0Nrwy16xCPXG8AwkMbcVvo,0Nrwy16xCPXG8AwkMbcVvo,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb0d0c8bb50d20de01a34d31bc', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051740d0c8bb50d20de01a34d31bc', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1780d0c8bb50d20de01a34d31bc', 'width': 160}]",Black Pistol Fire,47,artist,spotify:artist:0Nrwy16xCPXG8AwkMbcVvo,https://open.spotify.com/artist/0Nrwy16xCPXG8AwkMbcVvo,,209922
['french pop'],https://api.spotify.com/v1/artists/2HHmvvSQ44ePDH7IKVzgK0,2HHmvvSQ44ePDH7IKVzgK0,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb673f287fead1f6c83b9b68ea', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174673f287fead1f6c83b9b68ea', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178673f287fead1f6c83b9b68ea', 'width': 160}]",Jain,65,artist,spotify:artist:2HHmvvSQ44ePDH7IKVzgK0,https://open.spotify.com/artist/2HHmvvSQ44ePDH7IKVzgK0,,929102
"['la indie', 'stomp and holler']",https://api.spotify.com/v1/artists/3ZllGjNdP5pS8UFnT5Jj2x,3ZllGjNdP5pS8UFnT5Jj2x,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7571b40b6a2f1effaa470c88', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747571b40b6a2f1effaa470c88', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787571b40b6a2f1effaa470c88', 'width': 160}]",Sea Wolf,41,artist,spotify:artist:3ZllGjNdP5pS8UFnT5Jj2x,https://open.spotify.com/artist/3ZllGjNdP5pS8UFnT5Jj2x,,128622
['electropowerpop'],https://api.spotify.com/v1/artists/60P0hf20FuaYwWgxsB0FJX,60P0hf20FuaYwWgxsB0FJX,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb01ced753098dac0a2f57ca0b', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517401ced753098dac0a2f57ca0b', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17801ced753098dac0a2f57ca0b', 'width': 160}]",The Relay Company,25,artist,spotify:artist:60P0hf20FuaYwWgxsB0FJX,https://open.spotify.com/artist/60P0hf20FuaYwWgxsB0FJX,,2518
"['connecticut indie', 'stomp and holler', 'stomp pop']",https://api.spotify.com/v1/artists/2ic4xySjQ39N7DJ0HZemeG,2ic4xySjQ39N7DJ0HZemeG,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb2fbacec3eadecc93d40841ad', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051742fbacec3eadecc93d40841ad', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1782fbacec3eadecc93d40841ad', 'width': 160}]",Bronze Radio Return,44,artist,spotify:artist:2ic4xySjQ39N7DJ0HZemeG,https://open.spotify.com/artist/2ic4xySjQ39N7DJ0HZemeG,,79171
['singer-songwriter pop'],https://api.spotify.com/v1/artists/6mx5dgNlLjrDDMyFsgrW87,6mx5dgNlLjrDDMyFsgrW87,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb48869741142a37ed3864e940', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517448869741142a37ed3864e940', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17848869741142a37ed3864e940', 'width': 160}]",TALK,57,artist,spotify:artist:6mx5dgNlLjrDDMyFsgrW87,https://open.spotify.com/artist/6mx5dgNlLjrDDMyFsgrW87,,169535
['pov: indie'],https://api.spotify.com/v1/artists/7gHscNMDI8FF8pcgrV8eIn,7gHscNMDI8FF8pcgrV8eIn,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb09f40ca25afc775c246b3aaf', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab6761610000517409f40ca25afc775c246b3aaf', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f17809f40ca25afc775c246b3aaf', 'width': 160}]",Matt Maeson,61,artist,spotify:artist:7gHscNMDI8FF8pcgrV8eIn,https://open.spotify.com/artist/7gHscNMDI8FF8pcgrV8eIn,,444366
"['neon pop punk', 'pixie', 'pop emo']",https://api.spotify.com/v1/artists/7MRDkEKtdsGcYn11A4qgUL,7MRDkEKtdsGcYn11A4qgUL,"[{'height': 563, 'url': 'https://i.scdn.co/image/7b95c4f69986f59dc3244a72d973d3a32e56d5e5', 'width': 1000}, {'height': 360, 'url': 'https://i.scdn.co/image/4e15f545e6b6b4e3073503041a1db326d021155f', 'width': 640}, {'height': 113, 'url': 'https://i.scdn.co/image/8f409182c1a220a1015dd09d9c01c1367b49572c', 'width': 200}, {'height': 36, 'url': 'https://i.scdn.co/image/8854eef409b8bee5bef7ea494dc26c060fd57db7', 'width': 64}]",The Downtown Fiction,40,artist,spotify:artist:7MRDkEKtdsGcYn11A4qgUL,https://open.spotify.com/artist/7MRDkEKtdsGcYn11A4qgUL,,166783
[],https://api.spotify.com/v1/artists/5Ev7qjDIU1wvhqt8nSsPrl,5Ev7qjDIU1wvhqt8nSsPrl,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb993824a8437bef0fb1746bb1', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174993824a8437bef0fb1746bb1', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178993824a8437bef0fb1746bb1', 'width': 160}]",Ally Hills,31,artist,spotify:artist:5Ev7qjDIU1wvhqt8nSsPrl,https://open.spotify.com/artist/5Ev7qjDIU1wvhqt8nSsPrl,,56387
"['british singer-songwriter', 'uk pop']",https://api.spotify.com/v1/artists/0B3N0ZINFWvizfa8bKiz4v,0B3N0ZINFWvizfa8bKiz4v,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb856c04f446eb4217fc1de30f', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174856c04f446eb4217fc1de30f', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178856c04f446eb4217fc1de30f', 'width': 160}]",James TW,62,artist,spotify:artist:0B3N0ZINFWvizfa8bKiz4v,https://open.spotify.com/artist/0B3N0ZINFWvizfa8bKiz4v,,1372830
[],https://api.spotify.com/v1/artists/2r8X6T84SucAyX88QbvahO,2r8X6T84SucAyX88QbvahO,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb802d8d4c5b003aaec07cccaa', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab67616100005174802d8d4c5b003aaec07cccaa', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f178802d8d4c5b003aaec07cccaa', 'width': 160}]",Tayy Brown,20,artist,spotify:artist:2r8X6T84SucAyX88QbvahO,https://open.spotify.com/artist/2r8X6T84SucAyX88QbvahO,,5870
"['indie pop', 'modern alternative pop']",https://api.spotify.com/v1/artists/1KGcdM5KxCVydaHe29QAj9,1KGcdM5KxCVydaHe29QAj9,"[{'height': 640, 'url': 'https://i.scdn.co/image/ab6761610000e5eb7e61af1f7dfbea1e01c5a04e', 'width': 640}, {'height': 320, 'url': 'https://i.scdn.co/image/ab676161000051747e61af1f7dfbea1e01c5a04e', 'width': 320}, {'height': 160, 'url': 'https://i.scdn.co/image/ab6761610000f1787e61af1f7dfbea1e01c5a04e', 'width': 160}]",Gatlin,54,artist,spotify:artist:1KGcdM5KxCVydaHe29QAj9,https://open.spotify.com/artist/1KGcdM5KxCVydaHe29QAj9,,56452
